seconds_since_epoch,datestamp,sp1_watts_generated,sp2_watts_generated,sp3_watts_generated,iot_gateway_watt_consumption,water_pump_watt_consumption,valve1_watt_consumption,valve2_watt_consumption,valve3_watt_consumption,ms1_watt_consumption,ms2_watt_consumption,ms3_watt_consumption,temp1_watt_consumption,temp2_watt_consumption,temp3_watt_consumption,battery_watt_hours,valve1_litres,valve2_litres,valve3_litres,ms1_soil_moisture_pct,ms2_soil_moisture_pct,ms3_soil_moisture_pct,temps1_soil_temperature_C,temps2_soil_temperature_C,temps3_soil_temperature_C,latency_iotgateway_ms,latency_logcollector_ms,packetloss_iotgateway,packetloss_logcollector,auth_success_mqtt_to_hmi,auth_failure_mqtt_to_hmi,auth_success_ssh_to_iogateway,auth_failure_ssh_to_iotgateway,class
1673434313,3:51,0,0,0,0.02173913,0,0.033333333,0.033333333,0,0,0,0,0.25,0.25,0,0.077491859,0.013341419,0.018181818,0.002425713,0.001454722,0.079757576,0.044611468,0.01183432,0.00591716,0.017751479,0.25840708,0.032716927,0,0,0,0,0.333333333,0,normal
1673434373,3:52,0,0,0,0.054347826,0,0.066666667,0.066666667,0.033333333,0,0,0.25,0,0,0,0.076367207,0.043056398,0.044242424,0.013341419,0.128500424,0.081212121,0.095769184,0.00591716,0.023668639,0.00591716,0.249557522,0.177809388,0,0,0,0,0.833333333,0,normal
1673434433,3:53,0,0,0,0.152173913,0,0.066666667,0.033333333,0.033333333,0.25,0,0,0.25,0.25,0.25,0.075150233,0.043056398,0.020606061,0.026682838,0.116377743,0.002181818,0.038307674,0,0.047337278,0.035502959,0.362831858,0.250355619,0,0,0,0,0.333333333,0,normal
1673434493,3:54,0,0,0,0.076086957,0,0.033333333,0.066666667,0,0,0,0.25,0,0,0,0.074025582,0.020618557,0.036363636,0.000606428,0.166808098,0.004484848,0.037580313,0.029585799,0,0,0.242477876,0.089615932,0,0,0,0,0,0,normal
1673434553,3:55,0,0,0,0.163043478,0,0.066666667,0,0.066666667,0.25,0.25,0.25,0,0.25,0,0.072800215,0.036992116,0.008484848,0.038811401,0.130440053,0.02230303,0.148745302,0.01183432,0.00591716,0.029585799,0.104424779,0.274537696,0,0,0,0,1,0,normal
1673434613,3:56,0,0,0,0.152173913,0,0.1,0.033333333,0.066666667,0.25,0,0,0,0,0.25,0.071583241,0.057004245,0.026060606,0.038204973,0.109952722,0.096242424,0.072736089,0.01183432,0.041420118,0.017751479,0.056637168,0.241820768,0,0,0,0,0.5,1,normal
1673434673,3:57,0,0,0,0.043478261,0,0.1,0.066666667,0.1,0,0.25,0.25,0.25,0,0,0.070425018,0.055184961,0.032727273,0.056397817,0.007273609,0.135393939,0.057340284,0.00591716,0.00591716,0.029585799,0.201769912,0.210526316,0,0,0,0,0.833333333,0,normal
1673434733,3:58,0,0,0,0.076086957,0,0,0.1,0.1,0,0.25,0.25,0.25,0,0,0.069258401,0.007883566,0.057575758,0.050939964,0.150321251,0.151878788,0.17092981,0.035502959,0.035502959,0.029585799,0.047787611,0.347083926,0,0,0,0,0.666666667,1,normal
1673434793,3:59,0,0,0,0.032608696,0,0.033333333,0.066666667,0.033333333,0.25,0,0,0,0,0.25,0.068150535,0.013341419,0.043636364,0.0194057,0.131167414,0.115393939,0.109225361,0.041420118,0.047337278,0.041420118,0.056637168,0.338549075,0,0,0,0,0.5,1,normal
1673434853,4:00,0,0,0,0.108695652,0,0.033333333,0,0.033333333,0.25,0,0,0,0,0,0.067009098,0.020012129,0.001212121,0.025469982,0.129106558,0.078424242,0.072857316,0.017751479,0.017751479,0.01183432,0.056637168,0.145092461,0,0,0,0,0.833333333,1,normal
1673434913,4:01,0,0,0,0.076086957,0,0.1,0.066666667,0.033333333,0,0,0.25,0.25,0.25,0,0.065842482,0.056397817,0.031515152,0.012734991,0.152139653,0.172,0.13322827,0.00591716,0.023668639,0.01183432,0.242477876,0,0,0,0,0,0.833333333,1,normal
1673434973,4:02,0,0,0,0.130434783,0,0.066666667,0.033333333,0.033333333,0,0,0,0,0.25,0,0.064667472,0.043662826,0.020606061,0.013341419,0.131288641,0.061818182,0.0216996,0.00591716,0.035502959,0.023668639,0.015929204,0.234708393,0,0,0,0,0.833333333,1,normal
1673435033,4:03,0,0,0,0.02173913,0,0,0.066666667,0.033333333,0,0,0,0.25,0.25,0.25,0.063567999,0.008489994,0.030909091,0.0194057,0.005212753,0.167393939,0.054673294,0,0.053254438,0,0.153982301,0.322901849,0,0,0,0,0.333333333,0,normal
1673435093,4:04,0,0,0,0.097826087,0,0.066666667,0.033333333,0.033333333,0,0.25,0,0,0.25,0,0.062409776,0.032747119,0.012727273,0.020618557,0.037943993,0.165333333,0.073705904,0.035502959,0,0.053254438,0.120353982,0.307254623,0,0,0,0,0.833333333,0,normal
1673435153,4:05,0,0,0,0.032608696,0,0.033333333,0.066666667,0.033333333,0.25,0.25,0,0,0,0.25,0.061293517,0.020012129,0.045454545,0.027289266,0.04376288,0.059515152,0.060370954,0,0.035502959,0.01183432,0.394690265,0.266002845,0,0,0,0,0.166666667,1,normal
1673435213,4:06,0,0,0,0.152173913,0,0,0.066666667,0.033333333,0,0,0,0,0,0.25,0.060110115,0.007883566,0.043030303,0.02607641,0.041823251,0.021575758,0.097223906,0.035502959,0.029585799,0.035502959,0.387610619,0.355618777,0,0,0,0,0.333333333,0,normal
1673435273,4:07,0,0,0,0.076086957,0,0,0.033333333,0.1,0,0,0,0.25,0,0,0.058977071,0.001212856,0.024242424,0.055184961,0.146320766,0.061454545,0.038186447,0.017751479,0.017751479,0,0.063716814,0.017069701,0,0,0,0,0.666666667,1,normal
1673435333,4:08,0,0,0,0.097826087,0,0.066666667,0,0.033333333,0,0,0,0,0,0.25,0.057844026,0.031534263,0.007272727,0.027289266,0.007273609,0.073212121,0.117832465,0.035502959,0,0.041420118,0.047787611,0.041251778,0,0,0,0,0.833333333,0,normal
1673435393,4:09,0,0,0,0.108695652,0,0,0.1,0,0.25,0,0.25,0,0,0,0.056694195,0,0.050909091,0.001212856,0.001575949,0.063151515,0.148502849,0.053254438,0.041420118,0.047337278,0.161061947,0.081081081,0,0,0,0,0.5,0,normal
1673435453,4:10,0,0,0,0.108695652,0,0.033333333,0.033333333,0.066666667,0,0,0,0.25,0,0,0.055544365,0.012734991,0.014545455,0.038811401,0.169596315,0.079757576,0.044611468,0.01183432,0.029585799,0.01183432,0.322123894,0.07254623,0,0,0,0,0,1,normal
1673435513,4:11,0,0,0,0.108695652,0,0.1,0.066666667,0.033333333,0,0,0.25,0,0,0.25,0.054369356,0.051546392,0.044242424,0.02607641,0.005212753,0.148848485,0.040974664,0.01183432,0.029585799,0.041420118,0.201769912,0.307254623,0,0,0,0,0.666666667,0,normal
1673435573,4:12,0,0,0,0.02173913,0,0.033333333,0.066666667,0,0,0.25,0,0,0.25,0.25,0.053278276,0.0194057,0.043636364,0.008489994,0.061461995,0.163878788,0.026063765,0,0.035502959,0.01183432,0.25840708,0.137980085,0,0,0,0,0.166666667,0,normal
1673435633,4:13,0,0,0,0.054347826,0,0.033333333,0.066666667,0.033333333,0,0,0.25,0,0,0.25,0.052162017,0.025469982,0.036969697,0.015160703,0.152018426,0.095878788,0.022426961,0.00591716,0.017751479,0.01183432,0.249557522,0.386913229,0,0,0,0,1,1,normal
1673435693,4:14,0,0,0,0.097826087,0,0.1,0.1,0.1,0,0.25,0,0,0,0,0.050978615,0.056397817,0.057575758,0.049727107,0.115407928,0.152606061,0.148381622,0.00591716,0.041420118,0.00591716,0.047787611,0.024182077,0,0,0,0,0.166666667,0,normal
1673435753,4:15,0,0,0,0,0,0.1,0,0.033333333,0.25,0,0,0.25,0,0,0.049904321,0.049727107,0.007878788,0.013341419,0.021578373,0.039878788,0.005576434,0.01183432,0.029585799,0.035502959,0.299115044,0.081081081,0,0,0,0,0.833333333,1,normal
1673435813,4:16,0,0,0,0.054347826,0,0,0.066666667,0.066666667,0,0.25,0,0,0,0,0.048796455,0.00667071,0.03030303,0.04244997,0.019275064,0.13030303,0.058552552,0,0.01183432,0,0.322123894,0.266002845,0,0,0,0,0.666666667,0,normal
1673435873,4:17,0,0,0,0.02173913,0,0.066666667,0.066666667,0.033333333,0,0,0,0,0.25,0,0.047705375,0.04244997,0.032121212,0.0194057,0.063280398,0.074787879,0.02703358,0.029585799,0.047337278,0.053254438,0.387610619,0.162162162,0,0,0,0,0.666666667,0,normal
1673435933,4:18,0,0,0,0.141304348,0,0,0.066666667,0,0,0,0,0.25,0.25,0,0.046538759,0.007277138,0.036969697,0.007883566,0.022669414,0.075030303,0.110558856,0,0.053254438,0.041420118,0.040707965,0.322901849,0,0,0,0,1,1,normal
1673435993,4:19,0,0,0,0.076086957,0,0.066666667,0.033333333,0.033333333,0.25,0.25,0,0,0,0,0.045405714,0.038811401,0.020606061,0.013947847,0.001575949,0.000606061,0.038550127,0.047337278,0,0.041420118,0.169911504,0.283072546,0,0,0,0,0.666666667,0,normal
1673436053,4:20,0,0,0,0.108695652,0,0.066666667,0.033333333,0.1,0,0.25,0,0,0,0,0.044239098,0.044875682,0.025454545,0.049727107,0.08146442,0.074424242,0.09819372,0.00591716,0.00591716,0.041420118,0,0.169274538,0,0,0,0,1,1,normal
1673436113,4:21,0,0,0,0.076086957,0,0.1,0,0.033333333,0.25,0,0,0,0.25,0.25,0.04309766,0.048514251,0.008484848,0.0194057,0.112983392,0.056,0.152988241,0.035502959,0.053254438,0.029585799,0.153982301,0,0,0,0,0,0.666666667,1,normal
1673436173,4:22,0,0,0,0.152173913,0,0.033333333,0.1,0.1,0,0,0,0,0.25,0,0.041889079,0.014554275,0.056363636,0.049727107,0.1469269,0.151878788,0.130682507,0.017751479,0.017751479,0,0.290265487,0.081081081,0,0,0,0,0.166666667,1,normal
1673436233,4:23,0,0,0,0.108695652,0,0.066666667,0.033333333,0.066666667,0.25,0.25,0.25,0,0.25,0,0.040705677,0.037598545,0.026060606,0.030321407,0.116377743,0.038545455,0.147533034,0.053254438,0.023668639,0.00591716,0.056637168,0.048364154,0,0,0,0,0.166666667,1,normal
1673436293,4:24,0,0,0,0.054347826,0,0,0.1,0.033333333,0,0.25,0,0.25,0.25,0,0.039581025,0.007883566,0.04969697,0.013341419,0.021214693,0.043151515,0.055521881,0.047337278,0.047337278,0.053254438,0.25840708,0.129445235,0,0,0,0,0.833333333,0,normal
1673436353,4:25,0,0,0,0.108695652,0,0.066666667,0.033333333,0.1,0.25,0.25,0,0.25,0.25,0,0.03838923,0.037598545,0.015151515,0.049727107,0.081343193,0.056121212,0.008728331,0.029585799,0.047337278,0.053254438,0.371681416,0.386913229,0,0,0,0,0.5,0,normal
1673436413,4:26,0,0,0,0.043478261,0,0.033333333,0.033333333,0.033333333,0,0,0.25,0,0,0,0.03729815,0.018192844,0.027272727,0.024257126,0.080373379,0.127878788,0.099648442,0.01183432,0,0.053254438,0.330973451,0.201991465,0,0,0,0,0.5,1,normal
1673436473,4:27,0,0,0,0.076086957,0,0.1,0,0.066666667,0.25,0,0,0,0,0,0.036165106,0.049727107,0.009090909,0.031534263,0.004000485,0.131515152,0.07576676,0,0.035502959,0.035502959,0.394690265,0.041251778,0,0,0,0,0.5,1,normal
1673436533,4:28,0,0,0,0.02173913,0,0.033333333,0,0.033333333,0.25,0,0.25,0.25,0,0,0.035082419,0.026682838,0.008484848,0.026682838,0.115407928,0.062787879,0.167171778,0.023668639,0.01183432,0.00591716,0.249557522,0.322901849,0,0,0,0,0.833333333,0,normal
1673436593,4:29,0,0,0,0.054347826,0,0.066666667,0.033333333,0,0.25,0,0,0,0.25,0.25,0.03396616,0.030927835,0.025454545,0.008489994,0.001454722,0.056363636,0.005576434,0.017751479,0.041420118,0.017751479,0.120353982,0.07254623,0,0,0,0,0.5,1,normal
1673436653,4:30,0,0,0,0.152173913,0,0.1,0.033333333,0.033333333,0,0,0,0,0.25,0,0.032774365,0.057004245,0.021212121,0.012734991,0.001212268,0.10969697,0.115407928,0.029585799,0.00591716,0,0.145132743,0.120910384,0,0,0,0,0.5,1,normal
1673436713,4:31,0,0,0,0.065217391,0,0.033333333,0.033333333,0.033333333,0,0,0.25,0.25,0,0,0.031658106,0.013947847,0.014545455,0.02607641,0.023639229,0.008848485,0.148745302,0.017751479,0.047337278,0.00591716,0.192920354,0.113798009,0,0,0,0,0.333333333,1,normal
1673436773,4:32,0,0,0,0.02173913,0,0.066666667,0.033333333,0,0,0,0.25,0.25,0.25,0,0.030567026,0.04548211,0.018787879,0.001819284,0.026791126,0.020242424,0.092738514,0.047337278,0.029585799,0.029585799,0.378761062,0.314366999,0,0,0,0,0.666666667,0,normal
1673436833,4:33,0,0,0,0.032608696,0,0.1,0.033333333,0,0,0,0,0.25,0,0,0.029475946,0.056397817,0.013333333,0.000606428,0.098557401,0.094545455,0.079282337,0.017751479,0.053254438,0.047337278,0.283185841,0.201991465,0,0,0,0,0.166666667,0,normal
1673436893,4:34,0,0,0,0.054347826,0,0,0.1,0.1,0,0,0.25,0,0.25,0,0.028342901,0.006064281,0.050909091,0.050939964,0.08146442,0.167272727,0.116741423,0.041420118,0.00591716,0.035502959,0.25840708,0.193456615,0,0,0,0,0.666666667,1,normal
1673436953,4:35,0,0,0,0.141304348,0,0.066666667,0,0.066666667,0,0,0,0,0,0.25,0.027167892,0.038811401,0.001212121,0.038204973,0.145714632,0.095878788,0.039156261,0.041420118,0.00591716,0.023668639,0.153982301,0.120910384,0,0,0,0,0.666666667,0,normal
1673437013,4:36,0,0,0,0.163043478,0,0.1,0.1,0.033333333,0,0,0,0,0.25,0.25,0.025942525,0.057610673,0.056969697,0.02607641,0.093344648,0.133575758,0.007031155,0.023668639,0.017751479,0.041420118,0.30619469,0.017069701,0,0,0,0,0.666666667,0,normal
1673437073,4:37,0,0,0,0.076086957,0,0.033333333,0.033333333,0.1,0,0,0,0,0,0,0.024817874,0.02607641,0.02,0.056397817,0.008728331,0.080606061,0.135289126,0.053254438,0.035502959,0.047337278,0.226548673,0.032716927,0,0,0,0,0.666666667,1,normal
1673437133,4:38,0,0,0,0.076086957,0,0.066666667,0.066666667,0.033333333,0,0.25,0,0,0.25,0.25,0.023668043,0.038204973,0.043636364,0.020618557,0.115529155,0.006424242,0.079403564,0,0.023668639,0.035502959,0.249557522,0.041251778,0,0,0,0,0.833333333,0,normal
1673437193,4:39,0,0,0,0.010869565,0,0,0.066666667,0,0.25,0.25,0,0,0,0,0.022602142,0.001819284,0.038181818,0.007883566,0.16595951,0.043151515,0.095284277,0.00591716,0.041420118,0.053254438,0.040707965,0.153627312,0,0,0,0,1,1,normal
1673437253,4:40,0,0,0,0.076086957,0,0,0.1,0.033333333,0,0,0.25,0.25,0,0.25,0.021460704,0.007277138,0.055151515,0.027289266,0.167535459,0.152363636,0.020487332,0.023668639,0.01183432,0.053254438,0.265486726,0.032716927,0,0,0,0,0.833333333,0,normal
1673437313,4:41,0,0,0,0.130434783,0,0.033333333,0.066666667,0.066666667,0.25,0,0,0.25,0,0,0.020277302,0.018192844,0.044242424,0.036992116,0.171535944,0.020484848,0.109952722,0.029585799,0.00591716,0.053254438,0.008849558,0.283072546,0,0,0,0,0.5,1,normal
1673437373,4:42,0,0,0,0.043478261,0,0.066666667,0.1,0.066666667,0.25,0,0.25,0.25,0,0,0.019135865,0.044875682,0.048484848,0.036385688,0.134561765,0.134666667,0.074433265,0.00591716,0,0.035502959,0.120353982,0.089615932,0,0,0,0,0.833333333,0,normal
1673437433,4:43,0,0,0,0.097826087,0,0.033333333,0,0,0,0,0.25,0,0.25,0,0.018011213,0.02607641,0.009090909,0.002425713,0.073827131,0.110424242,0.14923021,0.053254438,0.029585799,0.041420118,0.008849558,0.041251778,0,0,0,0,0.5,0,normal
1673437493,4:44,0,0,0,0.163043478,0,0.066666667,0.033333333,0,0,0.25,0.25,0,0,0,0.016819418,0.037598545,0.021212121,0.00667071,0.076372894,0.042424242,0.115771609,0.047337278,0,0.017751479,0.024778761,0.355618777,0,0,0,0,0.666666667,0,normal
1673437553,4:45,0,0,0,0.032608696,0,0.066666667,0,0,0,0,0,0,0.25,0,0.015745124,0.032140691,0.000606061,0.008489994,0.07649412,0.037090909,0.171535944,0.01183432,0.023668639,0.00591716,0.113274336,0.096728307,0,0,0,0,0.166666667,1,normal
1673437613,4:46,0,0,0,0.076086957,0,0.033333333,0.033333333,0.033333333,0.25,0,0.25,0,0,0.25,0.014612079,0.013341419,0.024848485,0.018192844,0.021820827,0.044363636,0.002909444,0.023668639,0.047337278,0.047337278,0.242477876,0.298719772,0,0,0,0,0.5,0,normal
1673437673,4:47,0,0,0,0.043478261,0,0.1,0.066666667,0.033333333,0.25,0,0,0.25,0.25,0,0.013479034,0.055791389,0.044848485,0.012734991,0.127166929,0.018787879,0.002182083,0.017751479,0,0.047337278,0.104424779,0.347083926,0,0,0,0,0,0,normal
1673437733,4:48,0,0,0,0.119565217,0,0,0.033333333,0.066666667,0.25,0,0.25,0.25,0,0.25,0.012304025,0.008489994,0.012727273,0.036992116,0.057703964,0.092606061,0.054552067,0.023668639,0.053254438,0.023668639,0.299115044,0.024182077,0,0,0,0,0.833333333,1,normal
1673437793,4:49,0,0,0,0.043478261,0,0.1,0.066666667,0.033333333,0.25,0,0,0,0,0,0.011187766,0.055184961,0.043030303,0.020012129,0.099405989,0.13030303,0.02133592,0.00591716,0.017751479,0.047337278,0.25840708,0.162162162,0,0,0,0,0.333333333,1,normal
1673437853,4:50,0,0,0,0.010869565,0,0.1,0,0.033333333,0,0,0,0,0,0.25,0.010113472,0.049120679,0.001212121,0.02607641,0.153351921,0.129939394,0.039035035,0.01183432,0.053254438,0.01183432,0.047787611,0.283072546,0,0,0,0,0.833333333,0,normal
1673437913,4:51,0,0,0,0.097826087,0,0.033333333,0.033333333,0.066666667,0,0,0,0,0,0,0.008980428,0.027289266,0.018787879,0.036992116,0.043641654,0.169212121,0.168505273,0,0.047337278,0.041420118,0.161061947,0.386913229,0,0,0,0,0,0,normal
1673437973,4:52,0,0,0,0.130434783,0,0.033333333,0.066666667,0.066666667,0,0.25,0,0.25,0,0,0.007805418,0.013947847,0.033333333,0.030321407,0.001091041,0.005454545,0.153594375,0.041420118,0.017751479,0.035502959,0.015929204,0.096728307,0,0,0,0,0.5,1,normal
1673438033,4:53,0,0,0,0.086956522,0,0.066666667,0.033333333,0,0,0,0,0,0,0.25,0.00668916,0.038811401,0.026060606,0.007277138,0.022548188,0.147757576,0.13286459,0.01183432,0.00591716,0.017751479,0.371681416,0.39544808,0,0,0,0,1,0,normal
1673438093,4:54,0,0,0,0.054347826,0,0.066666667,0.033333333,0.066666667,0.25,0.25,0.25,0.25,0,0.25,0.005547722,0.039417829,0.013333333,0.044269254,0.076372894,0.146666667,0.132500909,0.029585799,0.00591716,0.017751479,0.242477876,0.371266003,0,0,0,0,0.833333333,0,normal
1673438153,4:55,0,0,0,0,0,0.1,0.066666667,0,0,0,0,0.25,0.25,0.25,0.004465035,0.049727107,0.038787879,0.007883566,0.11649897,0.020121212,0.043641654,0.023668639,0.041420118,0.035502959,0.201769912,0.089615932,0,0,0,0,0.333333333,1,normal
1673438213,4:56,0,0,0,0.097826087,0,0.066666667,0.033333333,0.1,0,0,0,0,0,0,0.003323598,0.043056398,0.026666667,0.048514251,0.13625894,0.131393939,0.149472663,0.041420118,0.041420118,0.023668639,0.192920354,0.137980085,0,0,0,0,0.833333333,1,normal
1673438273,4:57,0,0,0,0.02173913,0,0.1,0,0.033333333,0,0,0,0.25,0,0,0.002249303,0.056397817,0.007272727,0.014554275,0.170081222,0.077575758,0.001939629,0,0.029585799,0.053254438,0.226548673,0.379800853,0,0,0,0,0.833333333,0,normal
1673438333,4:58,0,0,0,0.076086957,0,0,0.033333333,0.066666667,0.25,0,0,0,0,0,0.001141438,0.001212856,0.013939394,0.04548211,0.154200509,0.040121212,0.093465875,0.035502959,0.035502959,0.029585799,0.081415929,0.234708393,0,0,0,0,0.666666667,1,normal
1673438393,4:59,0,0,0,0.076086957,0,0.066666667,0.033333333,0.033333333,0,0.25,0.25,0.25,0,0.25,0,0.04244997,0.013333333,0.02607641,0.001333495,0.002424242,0.133591951,0.00591716,0.047337278,0.047337278,0.169911504,0.137980085,0,0,0,0,0.666666667,1,normal
1673438453,5:00,0.192251728,0.198435795,0.196253183,0.043478261,0,0.233333333,0.266666667,0.233333333,0.25,0,0,0,0.25,0,0.007797026,0.278350515,0.293333333,0.275924803,0.168141593,0.061333333,0.148017942,0.091715976,0.085428994,0.07285503,0.371681416,0.234708393,0,0,0,0,0.833333333,0,normal
1673438513,5:01,0.196071299,0.176791561,0.185340124,0.054347826,0,0.266666667,0.266666667,0.433333333,0,0,0.25,0,0,0,0.015031725,0.292904791,0.29030303,0.388720437,0.097223906,0.073212121,0.11419566,0.066568047,0.060281065,0.053994083,0.387610619,0.162162162,0,0,0,0,0.666666667,1,normal
1673438573,5:02,0.180247363,0.198981448,0.188250273,0.065217391,0,0.266666667,0.433333333,0.4,0,0,0,0.25,0,0.25,0.022350354,0.291691935,0.384848485,0.365676167,0.056491696,0.045333333,0.096132865,0.047707101,0.085428994,0.035133136,0.120353982,0.314366999,0,0,0,0,0.166666667,0,normal
1673438633,5:03,0.167151692,0.200072754,0.166060386,0.097826087,0,0.366666667,0.366666667,0.333333333,0.25,0.25,0.25,0.25,0,0,0.028611475,0.354154033,0.349090909,0.337780473,0.054915747,0.081575758,0.002182083,0.041420118,0.07285503,0.041420118,0.30619469,0.258890469,0,0,0,0,0.166666667,0,normal
1673438693,5:04,0.166969807,0.196071299,0.173335758,0,0,0.233333333,0.333333333,0.433333333,0,0,0.25,0,0,0,0.035325813,0.277137659,0.341818182,0.389933293,0.057825191,0.097333333,0.043641654,0.07285503,0.079142012,0.053994083,0.185840708,0.274537696,0,0,0,0,0.333333333,1,normal
1673438753,5:05,0.181884322,0.166060386,0.181702437,0.032608696,0,0.333333333,0.4,0.333333333,0.25,0,0.25,0,0,0,0.042375869,0.337174045,0.378787879,0.339599757,0.151412292,0.170909091,0.136016487,0.091715976,0.047707101,0.085428994,0.233628319,0.307254623,0,0,0,0,0.666666667,1,normal
1673438813,5:06,0.180065478,0.176973445,0.188795926,0.108695652,0,0.433333333,0.433333333,0.4,0,0.25,0,0,0,0,0.049652533,0.389326865,0.386060606,0.374166161,0.008607104,0.166181818,0.147654261,0.066568047,0.07285503,0.053994083,0.153982301,0.210526316,0,0,0,0,1,0,normal
1673438873,5:07,0.188068389,0.169879956,0.196071299,0.086956522,0,0.366666667,0.266666667,0.266666667,0,0,0,0.25,0,0,0.057374022,0.354154033,0.293939394,0.302607641,0.096860225,0.130424242,0.129349012,0.085428994,0.07285503,0.041420118,0.226548673,0.379800853,0,0,0,0,0.666666667,1,normal
1673438933,5:08,0.195343761,0.181156784,0.18897781,0.119565217,0,0.366666667,0.366666667,0.266666667,0.25,0,0,0.25,0,0,0.064701044,0.349909036,0.35030303,0.302001213,0.07576676,0.001818182,0.148017942,0.085428994,0.066568047,0.066568047,0.274336283,0.266002845,0,0,0,0,0.5,1,normal
1673438993,5:09,0.17424518,0.184066933,0.185158239,0.108695652,0,0.333333333,0.3,0.3,0,0,0,0,0.25,0,0.071885386,0.340206186,0.317575758,0.327471195,0.062674264,0.024848485,0.172384531,0.047707101,0.091715976,0.035133136,0.30619469,0.008534851,0,0,0,0,0.333333333,1,normal
1673439053,5:10,0.192615497,0.1809749,0.195525646,0.076086957,0,0.233333333,0.3,0.266666667,0,0,0,0,0,0,0.079615268,0.289266222,0.312727273,0.305639782,0.072736089,0.038060606,0.022548188,0.041420118,0.066568047,0.060281065,0.290265487,0.314366999,0,0,0,0,0.333333333,0,normal
1673439113,5:11,0.166606039,0.183703165,0.181702437,0.108695652,0,0.433333333,0.3,0.366666667,0.25,0,0,0,0,0,0.08659818,0.386294724,0.318181818,0.351121892,0.077342708,0.057939394,0.166929325,0.041420118,0.066568047,0.035133136,0.192920354,0.153627312,0,0,0,0,0.5,1,normal
1673439173,5:12,0.177155329,0.18897781,0.191524191,0.02173913,0,0.233333333,0.333333333,0.266666667,0,0.25,0.25,0.25,0.25,0.25,0.094135025,0.277744087,0.339393939,0.291085506,0.078554976,0.062787879,0.131167414,0.079142012,0.047707101,0.053994083,0.25840708,0.153627312,0,0,0,0,0.5,1,normal
1673439233,5:13,0.181338669,0.173881411,0.170425609,0.054347826,0,0.333333333,0.333333333,0.3,0.25,0,0,0,0,0.25,0.10066472,0.336567617,0.327272727,0.318374773,0.020487332,0.098060606,0.130318827,0.041420118,0.035133136,0.079142012,0.138053097,0.338549075,0,0,0,0,0.166666667,0,normal
1673439293,5:14,0.166606039,0.170243725,0.199527101,0.086956522,0,0.233333333,0.333333333,0.3,0,0,0.25,0.25,0,0,0.108528888,0.278350515,0.338787879,0.314129776,0.135652806,0.003030303,0.04376288,0.079142012,0.035133136,0.066568047,0.097345133,0.241820768,0,0,0,0,0.833333333,0,normal
1673439353,5:15,0.174608949,0.166606039,0.170607494,0,0,0.366666667,0.366666667,0.266666667,0.25,0.25,0,0,0.25,0,0.115083761,0.35172832,0.353333333,0.292904791,0.006303794,0.168969697,0.058916232,0.091715976,0.07285503,0.060281065,0.346902655,0.250355619,0,0,0,0,0,0,normal
1673439413,5:16,0.180247363,0.184248818,0.173699527,0.02173913,0,0.433333333,0.233333333,0.4,0,0,0.25,0,0,0,0.121764528,0.390539721,0.276969697,0.377198302,0.128985332,0.073333333,0.062189356,0.060281065,0.079142012,0.060281065,0.30619469,0.089615932,0,0,0,0,0.166666667,0,normal
1673439473,5:17,0.180793016,0.195525646,0.198435795,0.086956522,0,0.266666667,0.4,0.266666667,0,0.25,0.25,0.25,0,0,0.129553161,0.294117647,0.363030303,0.292904791,0.056128016,0.059151515,0.112498485,0.035133136,0.079142012,0.053994083,0.120353982,0.113798009,0,0,0,0,0.166666667,0,normal
1673439533,5:18,0.1809749,0.196253183,0.173335758,0.043478261,0,0.433333333,0.233333333,0.266666667,0.25,0,0,0,0,0.25,0.136225535,0.385081868,0.289090909,0.292904791,0.020244878,0.149212121,0.093708328,0.079142012,0.053994083,0.091715976,0.088495575,0.017069701,0,0,0,0,0.333333333,1,normal
1673439593,5:19,0.180429247,0.195161877,0.199527101,0.076086957,0,0.266666667,0.233333333,0.266666667,0,0,0,0.25,0.25,0.25,0.144114882,0.302001213,0.278181818,0.301394785,0.172505758,0.13430303,0.077100255,0.07285503,0.091715976,0.091715976,0.192920354,0.226173542,0,0,0,0,0.333333333,1,normal
1673439653,5:20,0.187522736,0.16624227,0.167333576,0.043478261,0,0.366666667,0.333333333,0.366666667,0,0,0.25,0.25,0.25,0.25,0.150459932,0.35172832,0.342424242,0.36143117,0.13056128,0.16569697,0.039762395,0.085428994,0.041420118,0.07285503,0.378761062,0.017069701,0,0,0,0,0.333333333,0,normal
1673439713,5:21,0.181338669,0.174608949,0.165696617,0.119565217,0,0.366666667,0.366666667,0.233333333,0.25,0,0.25,0.25,0.25,0,0.156695874,0.352941176,0.360606061,0.276531231,0.111892351,0.058181818,0.008243423,0.07285503,0.066568047,0.060281065,0.233628319,0.201991465,0,0,0,0,0.333333333,1,normal
1673439773,5:22,0.177882866,0.187522736,0.18897781,0,0,0.3,0.4,0.233333333,0.25,0.25,0,0,0.25,0,0.164106825,0.316555488,0.376969697,0.278350515,0.075039399,0.055878788,0.023881683,0.079142012,0.053994083,0.085428994,0.249557522,0.008534851,0,0,0,0,0,0,normal
1673439833,5:23,0.183885049,0.196253183,0.199163332,0.054347826,0,0.3,0.4,0.4,0,0,0.25,0,0.25,0,0.171912244,0.315342632,0.373333333,0.363250455,0.041823251,0.11030303,0.026063765,0.060281065,0.053994083,0.041420118,0.290265487,0.017069701,0,0,0,0,0.333333333,0,normal
